Internal ID,Number,Name,Subsidiary
3551,210313,OTHER CURRENT LIABILITIES : Clearing account for received advance payments,IMMO German Service GmbH (GER)
3551,210313,OTHER CURRENT LIABILITIES : Clearing account for received advance payments,Arcangel Assets GmbH (IMMO managed)
3551,210313,OTHER CURRENT LIABILITIES : Clearing account for received advance payments,TIAA General Account Housing German Service GmbH (EUR)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,IMMO Central Portfolio UK Limited (UK)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,RI Living GmbH (EUR)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,IMMO German Service II GmbH (GER)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,IMMO German Property II GmbH (GER)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,TIAA General Account Housing German Service GmbH (EUR)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,Chandos Holdings UG ( IMMO managed)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,IMMO German Property GmbH (GER)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,"IMMO IT Spain Portfolio, S.L. (SPN)"
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,IMMO German Service GmbH (GER)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,Ruscha Residential GmbH (EUR) (IMMO managed)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,TIAA General Account Housing German Property GmbH (EUR)
2034,210304,OTHER CURRENT LIABILITIES : Deposit received from tenants,Exporo Bestand 46 GmbH (EUR)
3323,210308,OTHER CURRENT LIABILITIES : Intercompany Services Accrued Fees,IMMO Investment Technologies UK Limited (UK)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Investment Technologies S.à r.l. (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Fund (consolidation entity)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Capital Fund GP S.à r.l (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Capital fund Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Services Companies (Consolidation entity)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Investment Technologies UK Limited (UK)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,INSTA IMMO GmbH (GER)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Chandos Holdings UG
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Arcangel Assets GmbH
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Ruscha Residential GmbH
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Chandos Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Investment Technologies España S.L (SPN)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Digital Solutions India Private Limited (INR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Service Elimination entity
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Property Owning Structure (Consolidation entity)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Carilux Investment S.à r.l (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Moonstone Holdings S.à r.l (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Matis Investment S.à r.l (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,"IMMO Central Portfolio Spain, S.L. (SPN)"
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,"IMMO IT Spain Portfolio, S.L. (SPN)"
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO IT SPAIN ELIMINATION
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Test Entity
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO German Property GmbH (GER)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO German Service II GmbH (GER)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO German Property II GmbH (GER)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Central Portfolio UK Limited (UK)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Matis Investment Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Matis Elimination(Moonstone)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Moonstone Elimination(carilux)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Investment Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Managed Companies (Consolidation entity)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,RainMaker Investments GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,RI Nord GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,RI Living GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Rainmaker Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Chandos Holdings UG ( IMMO managed)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Arcangel Assets GmbH (IMMO managed)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Ruscha Residential GmbH (EUR) (IMMO managed)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Chandos Elimination (IMMO managed)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Nuveen HoldCo (Consolidation)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,TIAA General Account Housing German Property GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,TIAA General Account Housing German Service GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Nuveen Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Exporo Bestand 46 GmbH (EUR)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,Consolidation Elimination
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,productivity subsidiary
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO Consolidation Entity (LUX)
1243,210306,OTHER CURRENT LIABILITIES : Intercompany Services Payable,IMMO German Service GmbH (GER)
2230,210305,OTHER CURRENT LIABILITIES : Other deposit received - Purchase price retention,"IMMO IT Spain Portfolio, S.L. (SPN)"
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO German Property II GmbH (GER)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO Central Portfolio UK Limited (UK)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO German Property GmbH (GER)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO German Service II GmbH (GER)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO IT SPAIN ELIMINATION
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,TIAA General Account Housing German Property GmbH (EUR)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,"IMMO IT Spain Portfolio, S.L. (SPN)"
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,IMMO German Service GmbH (GER)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,Arcangel Assets GmbH (IMMO managed)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,Chandos Holdings UG ( IMMO managed)
3550,210312,OTHER CURRENT LIABILITIES : Other liabilities,Exporo Bestand 46 GmbH (EUR)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO German Property II GmbH (GER)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO German Service II GmbH (GER)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO German Property GmbH (GER)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,Chandos Holdings UG ( IMMO managed)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO Central Portfolio UK Limited (UK)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,Exporo Bestand 46 GmbH (EUR)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,Arcangel Assets GmbH (IMMO managed)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO German Service GmbH (GER)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,"IMMO IT Spain Portfolio, S.L. (SPN)"
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,TIAA General Account Housing German Property GmbH (EUR)
3549,210311,OTHER CURRENT LIABILITIES : Portfolio - Other liabilities >5 years VOB,IMMO IT SPAIN ELIMINATION
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Ruscha Residential GmbH
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Chandos Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,TIAA General Account Housing German Service GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Nuveen Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Exporo Bestand 46 GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Consolidation Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,productivity subsidiary
1242,210303,OTHER CURRENT LIABILITIES : Provisions,TIAA General Account Housing German Property GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Investment Technologies España S.L (SPN)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Digital Solutions India Private Limited (INR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Service Elimination entity
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Property Owning Structure (Consolidation entity)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Carilux Investment S.à r.l (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Moonstone Holdings S.à r.l (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Matis Investment S.à r.l (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,"IMMO Central Portfolio Spain, S.L. (SPN)"
1242,210303,OTHER CURRENT LIABILITIES : Provisions,"IMMO IT Spain Portfolio, S.L. (SPN)"
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO IT SPAIN ELIMINATION
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO German Service GmbH (GER)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO German Property GmbH (GER)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO German Service II GmbH (GER)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO German Property II GmbH (GER)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Central Portfolio UK Limited (UK)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Matis Investment Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Matis Elimination(Moonstone)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Moonstone Elimination(carilux)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Investment Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Managed Companies (Consolidation entity)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,RainMaker Investments GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,RI Nord GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,RI Living GmbH (EUR)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Rainmaker Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Chandos Holdings UG ( IMMO managed)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Arcangel Assets GmbH (IMMO managed)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Ruscha Residential GmbH (EUR) (IMMO managed)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Chandos Elimination (IMMO managed)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Nuveen HoldCo (Consolidation)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Arcangel Assets GmbH
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Chandos Holdings UG
1242,210303,OTHER CURRENT LIABILITIES : Provisions,INSTA IMMO GmbH (GER)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Investment Technologies UK Limited (UK)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Services Companies (Consolidation entity)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Capital fund Elimination
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Capital Fund GP S.à r.l (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Fund (consolidation entity)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Investment Technologies S.à r.l. (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,IMMO Consolidation Entity (LUX)
1242,210303,OTHER CURRENT LIABILITIES : Provisions,Test Entity
3324,210309,OTHER CURRENT LIABILITIES : Series A: Convertible Loan,IMMO Investment Technologies S.à r.l. (LUX)
3325,210310,OTHER CURRENT LIABILITIES : Series B: Convertible Loan,IMMO Investment Technologies S.à r.l. (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Capital Fund GP S.à r.l (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Capital fund Elimination
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Services Companies (Consolidation entity)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Investment Technologies UK Limited (UK)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,INSTA IMMO GmbH (GER)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Chandos Holdings UG
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Arcangel Assets GmbH
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Ruscha Residential GmbH
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Chandos Elimination
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Investment Technologies España S.L (SPN)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Digital Solutions India Private Limited (INR)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Investment Elimination
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Property Owning Structure (Consolidation entity)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Carilux Investment S.à r.l (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Moonstone Holdings S.à r.l (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Matis Investment S.à r.l (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,"IMMO Central Portfolio Spain, S.L. (SPN)"
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,"IMMO IT Spain Portfolio, S.L. (SPN)"
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO IT SPAIN ELIMINATION
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO German Service GmbH (GER)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO German Property GmbH (GER)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO German Service II GmbH (GER)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO German Property II GmbH (GER)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Central Portfolio UK Limited (UK)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Matis Investment Elimination
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Matis Elimination(Moonstone)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,Moonstone Elimination(carilux)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Fund (consolidation entity)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Investment Technologies S.à r.l. (LUX)
3553,210315,OTHER CURRENT LIABILITIES : Suspense Account,IMMO Service Elimination entity
460,620100,OTHER EXPENSES,IMMO Consolidation Entity (LUX)
460,620100,OTHER EXPENSES,Matis Elimination(Moonstone)
460,620100,OTHER EXPENSES,Moonstone Elimination(carilux)
460,620100,OTHER EXPENSES,IMMO Investment Elimination
460,620100,OTHER EXPENSES,IMMO Managed Companies (Consolidation entity)
460,620100,OTHER EXPENSES,RainMaker Investments GmbH (EUR)
460,620100,OTHER EXPENSES,RI Nord GmbH (EUR)
460,620100,OTHER EXPENSES,RI Living GmbH (EUR)
460,620100,OTHER EXPENSES,Rainmaker Elimination
460,620100,OTHER EXPENSES,Chandos Holdings UG ( IMMO managed)
460,620100,OTHER EXPENSES,Arcangel Assets GmbH (IMMO managed)
460,620100,OTHER EXPENSES,Ruscha Residential GmbH (EUR) (IMMO managed)
460,620100,OTHER EXPENSES,Chandos Elimination (IMMO managed)
460,620100,OTHER EXPENSES,Nuveen HoldCo (Consolidation)
460,620100,OTHER EXPENSES,TIAA General Account Housing German Property GmbH (EUR)
460,620100,OTHER EXPENSES,TIAA General Account Housing German Service GmbH (EUR)
460,620100,OTHER EXPENSES,Nuveen Elimination
460,620100,OTHER EXPENSES,Exporo Bestand 46 GmbH (EUR)
460,620100,OTHER EXPENSES,Consolidation Elimination
460,620100,OTHER EXPENSES,productivity subsidiary
460,620100,OTHER EXPENSES,Test Entity
460,620100,OTHER EXPENSES,IMMO Investment Technologies S.à r.l. (LUX)
460,620100,OTHER EXPENSES,IMMO Fund (consolidation entity)
460,620100,OTHER EXPENSES,IMMO Capital Fund GP S.à r.l (LUX)
460,620100,OTHER EXPENSES,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
460,620100,OTHER EXPENSES,Capital fund Elimination
460,620100,OTHER EXPENSES,IMMO Services Companies (Consolidation entity)
460,620100,OTHER EXPENSES,IMMO Investment Technologies UK Limited (UK)
460,620100,OTHER EXPENSES,INSTA IMMO GmbH (GER)
460,620100,OTHER EXPENSES,Chandos Holdings UG
460,620100,OTHER EXPENSES,Arcangel Assets GmbH
460,620100,OTHER EXPENSES,Ruscha Residential GmbH
460,620100,OTHER EXPENSES,Chandos Elimination
460,620100,OTHER EXPENSES,IMMO Investment Technologies España S.L (SPN)
460,620100,OTHER EXPENSES,IMMO Digital Solutions India Private Limited (INR)
460,620100,OTHER EXPENSES,IMMO Service Elimination entity
460,620100,OTHER EXPENSES,IMMO Property Owning Structure (Consolidation entity)
460,620100,OTHER EXPENSES,Carilux Investment S.à r.l (LUX)
460,620100,OTHER EXPENSES,Moonstone Holdings S.à r.l (LUX)
460,620100,OTHER EXPENSES,Matis Investment S.à r.l (LUX)
460,620100,OTHER EXPENSES,"IMMO Central Portfolio Spain, S.L. (SPN)"
460,620100,OTHER EXPENSES,"IMMO IT Spain Portfolio, S.L. (SPN)"
460,620100,OTHER EXPENSES,IMMO IT SPAIN ELIMINATION
460,620100,OTHER EXPENSES,IMMO German Service GmbH (GER)
460,620100,OTHER EXPENSES,IMMO German Property GmbH (GER)
460,620100,OTHER EXPENSES,IMMO German Service II GmbH (GER)
460,620100,OTHER EXPENSES,IMMO German Property II GmbH (GER)
460,620100,OTHER EXPENSES,IMMO Central Portfolio UK Limited (UK)
460,620100,OTHER EXPENSES,Matis Investment Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Consolidation Entity (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Nuveen Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Consolidation Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,productivity subsidiary
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Test Entity
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Investment Technologies S.à r.l. (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Fund (consolidation entity)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Capital Fund GP S.à r.l (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Capital fund Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Services Companies (Consolidation entity)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Investment Technologies UK Limited (UK)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,INSTA IMMO GmbH (GER)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Chandos Holdings UG
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Arcangel Assets GmbH
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Ruscha Residential GmbH
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Chandos Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Investment Technologies España S.L (SPN)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Digital Solutions India Private Limited (INR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Service Elimination entity
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Property Owning Structure (Consolidation entity)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Carilux Investment S.à r.l (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Moonstone Holdings S.à r.l (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Matis Investment S.à r.l (LUX)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,"IMMO Central Portfolio Spain, S.L. (SPN)"
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,"IMMO IT Spain Portfolio, S.L. (SPN)"
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO IT SPAIN ELIMINATION
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO German Service GmbH (GER)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO German Property GmbH (GER)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO German Service II GmbH (GER)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO German Property II GmbH (GER)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Central Portfolio UK Limited (UK)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Matis Investment Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Matis Elimination(Moonstone)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Moonstone Elimination(carilux)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Investment Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Managed Companies (Consolidation entity)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,RainMaker Investments GmbH (EUR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,RI Nord GmbH (EUR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,RI Living GmbH (EUR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Rainmaker Elimination
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Chandos Holdings UG ( IMMO managed)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Arcangel Assets GmbH (IMMO managed)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Ruscha Residential GmbH (EUR) (IMMO managed)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Chandos Elimination (IMMO managed)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Nuveen HoldCo (Consolidation)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,TIAA General Account Housing German Property GmbH (EUR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,TIAA General Account Housing German Service GmbH (EUR)
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,Exporo Bestand 46 GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Digital Solutions India Private Limited (INR)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Service Elimination entity
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Property Owning Structure (Consolidation entity)
1251,620102,OTHER EXPENSES : Fines & Penalties,Carilux Investment S.à r.l (LUX)
1251,620102,OTHER EXPENSES : Fines & Penalties,Moonstone Holdings S.à r.l (LUX)
1251,620102,OTHER EXPENSES : Fines & Penalties,Matis Investment S.à r.l (LUX)
1251,620102,OTHER EXPENSES : Fines & Penalties,"IMMO Central Portfolio Spain, S.L. (SPN)"
1251,620102,OTHER EXPENSES : Fines & Penalties,"IMMO IT Spain Portfolio, S.L. (SPN)"
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO IT SPAIN ELIMINATION
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO German Service GmbH (GER)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO German Property GmbH (GER)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO German Service II GmbH (GER)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO German Property II GmbH (GER)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Central Portfolio UK Limited (UK)
1251,620102,OTHER EXPENSES : Fines & Penalties,Matis Investment Elimination
1251,620102,OTHER EXPENSES : Fines & Penalties,Matis Elimination(Moonstone)
1251,620102,OTHER EXPENSES : Fines & Penalties,Moonstone Elimination(carilux)
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Investment Elimination
1251,620102,OTHER EXPENSES : Fines & Penalties,IMMO Managed Companies (Consolidation entity)
1251,620102,OTHER EXPENSES : Fines & Penalties,RainMaker Investments GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,RI Nord GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,RI Living GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,Rainmaker Elimination
1251,620102,OTHER EXPENSES : Fines & Penalties,Chandos Holdings UG ( IMMO managed)
1251,620102,OTHER EXPENSES : Fines & Penalties,Arcangel Assets GmbH (IMMO managed)
1251,620102,OTHER EXPENSES : Fines & Penalties,Ruscha Residential GmbH (EUR) (IMMO managed)
1251,620102,OTHER EXPENSES : Fines & Penalties,Chandos Elimination (IMMO managed)
1251,620102,OTHER EXPENSES : Fines & Penalties,Nuveen HoldCo (Consolidation)
1251,620102,OTHER EXPENSES : Fines & Penalties,TIAA General Account Housing German Property GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,TIAA General Account Housing German Service GmbH (EUR)
1251,620102,OTHER EXPENSES : Fines & Penalties,Nuveen Elimination
1251,620102,OTHER EXPENSES : Fines & Penalties,Exporo Bestand 46 GmbH (EUR)
