Internal ID,Number,Name,Subsidiary (no hierarchy),Sub Int ID
459,611600,DEPRECIATION & AMORTIZATION,IMMO Investment Technologies España S.L (SPN),13
459,611600,DEPRECIATION & AMORTIZATION,IMMO Digital Solutions India Private Limited (INR),25
459,611600,DEPRECIATION & AMORTIZATION,IMMO Property Owning Structure (Consolidation entity),14
459,611600,DEPRECIATION & AMORTIZATION,Carilux Investment S.à r.l (LUX),15
459,611600,DEPRECIATION & AMORTIZATION,Moonstone Holdings S.à r.l (LUX),16
459,611600,DEPRECIATION & AMORTIZATION,Matis Investment S.à r.l (LUX),17
459,611600,DEPRECIATION & AMORTIZATION,"IMMO Central Portfolio Spain, S.L. (SPN)",18
459,611600,DEPRECIATION & AMORTIZATION,"IMMO IT Spain Portfolio, S.L. (SPN)",19
459,611600,DEPRECIATION & AMORTIZATION,IMMO German Service GmbH (GER),20
459,611600,DEPRECIATION & AMORTIZATION,IMMO German Property GmbH (GER),21
459,611600,DEPRECIATION & AMORTIZATION,IMMO German Service II GmbH (GER),22
459,611600,DEPRECIATION & AMORTIZATION,IMMO German Property II GmbH (GER),23
459,611600,DEPRECIATION & AMORTIZATION,IMMO Central Portfolio UK Limited (UK),24
459,611600,DEPRECIATION & AMORTIZATION,IMMO Managed Companies (Consolidation entity),34
459,611600,DEPRECIATION & AMORTIZATION,RainMaker Investments GmbH (EUR),35
459,611600,DEPRECIATION & AMORTIZATION,RI Nord GmbH (EUR),36
459,611600,DEPRECIATION & AMORTIZATION,RI Living GmbH (EUR),37
459,611600,DEPRECIATION & AMORTIZATION,Chandos Holdings UG ( IMMO managed),39
459,611600,DEPRECIATION & AMORTIZATION,Arcangel Assets GmbH (IMMO managed),40
459,611600,DEPRECIATION & AMORTIZATION,Ruscha Residential GmbH (EUR) (IMMO managed),41
459,611600,DEPRECIATION & AMORTIZATION,Nuveen HoldCo (Consolidation),43
459,611600,DEPRECIATION & AMORTIZATION,TIAA General Account Housing German Property GmbH (EUR),44
459,611600,DEPRECIATION & AMORTIZATION,TIAA General Account Housing German Service GmbH (EUR),45
459,611600,DEPRECIATION & AMORTIZATION,Exporo Bestand 46 GmbH (EUR),47
459,611600,DEPRECIATION & AMORTIZATION,IMMO Investment Technologies S.à r.l. (LUX),2
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,TIAA General Account Housing German Property GmbH (EUR),44
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,IMMO German Property GmbH (GER),21
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,Ruscha Residential GmbH (EUR) (IMMO managed),41
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,Exporo Bestand 46 GmbH (EUR),47
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,IMMO German Service GmbH (GER),20
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,RI Living GmbH (EUR),37
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,Chandos Holdings UG ( IMMO managed),39
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,IMMO German Property II GmbH (GER),23
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,TIAA General Account Housing German Service GmbH (EUR),45
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,IMMO Central Portfolio UK Limited (UK),24
2732,611601,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Investment Property Buildings,IMMO German Service II GmbH (GER),22
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,IMMO German Property II GmbH (GER),23
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,IMMO Central Portfolio UK Limited (UK),24
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,RI Living GmbH (EUR),37
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,Chandos Holdings UG ( IMMO managed),39
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,IMMO German Service GmbH (GER),20
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,IMMO German Property GmbH (GER),21
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,Exporo Bestand 46 GmbH (EUR),47
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,TIAA General Account Housing German Service GmbH (EUR),45
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,IMMO German Service II GmbH (GER),22
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,Ruscha Residential GmbH (EUR) (IMMO managed),41
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,TIAA General Account Housing German Property GmbH (EUR),44
2037,611602,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Buildings,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,Ruscha Residential GmbH (EUR) (IMMO managed),41
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,RI Living GmbH (EUR),37
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,Chandos Holdings UG ( IMMO managed),39
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,IMMO German Service GmbH (GER),20
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,IMMO Central Portfolio UK Limited (UK),24
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,Exporo Bestand 46 GmbH (EUR),47
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,TIAA General Account Housing German Service GmbH (EUR),45
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,IMMO German Service II GmbH (GER),22
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,IMMO German Property II GmbH (GER),23
2733,611603,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Plant & Machinery,IMMO German Property GmbH (GER),21
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,INSTA IMMO GmbH (GER),10
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,RI Living GmbH (EUR),37
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Central Portfolio UK Limited (UK),24
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO German Property II GmbH (GER),23
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO German Service II GmbH (GER),22
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,TIAA General Account Housing German Service GmbH (EUR),45
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Exporo Bestand 46 GmbH (EUR),47
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Investment Technologies UK Limited (UK),9
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Capital Fund GP S.à r.l (LUX),6
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Investment Technologies S.à r.l. (LUX),2
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO German Property GmbH (GER),21
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO German Service GmbH (GER),20
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Investment Technologies España S.L (SPN),13
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Carilux Investment S.à r.l (LUX),15
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Moonstone Holdings S.à r.l (LUX),16
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,IMMO Digital Solutions India Private Limited (INR),25
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,RI Nord GmbH (EUR),36
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Arcangel Assets GmbH (IMMO managed),40
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Ruscha Residential GmbH (EUR) (IMMO managed),41
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,TIAA General Account Housing German Property GmbH (EUR),44
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Matis Investment S.à r.l (LUX),17
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,"IMMO Central Portfolio Spain, S.L. (SPN)",18
1830,611604,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Furniture & Fixtures,Chandos Holdings UG ( IMMO managed),39
1383,611605,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Motor Vehicles,IMMO Investment Technologies España S.L (SPN),13
1383,611605,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Motor Vehicles,IMMO Digital Solutions India Private Limited (INR),25
1383,611605,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Motor Vehicles,INSTA IMMO GmbH (GER),10
1383,611605,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Motor Vehicles,IMMO Investment Technologies S.à r.l. (LUX),2
1383,611605,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Motor Vehicles,IMMO Investment Technologies UK Limited (UK),9
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Consolidation Entity (LUX),1
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Arcangel Assets GmbH,50
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Ruscha Residential GmbH,51
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Investment Technologies España S.L (SPN),13
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Digital Solutions India Private Limited (INR),25
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Property Owning Structure (Consolidation entity),14
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Carilux Investment S.à r.l (LUX),15
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Moonstone Holdings S.à r.l (LUX),16
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Matis Investment S.à r.l (LUX),17
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,"IMMO Central Portfolio Spain, S.L. (SPN)",18
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO German Service GmbH (GER),20
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO German Property GmbH (GER),21
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO German Service II GmbH (GER),22
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO German Property II GmbH (GER),23
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Central Portfolio UK Limited (UK),24
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Managed Companies (Consolidation entity),34
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,RainMaker Investments GmbH (EUR),35
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,RI Nord GmbH (EUR),36
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,RI Living GmbH (EUR),37
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Chandos Holdings UG ( IMMO managed),39
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Arcangel Assets GmbH (IMMO managed),40
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Ruscha Residential GmbH (EUR) (IMMO managed),41
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Nuveen HoldCo (Consolidation),43
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,TIAA General Account Housing German Property GmbH (EUR),44
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,TIAA General Account Housing German Service GmbH (EUR),45
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Exporo Bestand 46 GmbH (EUR),47
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Investment Technologies S.à r.l. (LUX),2
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Fund (consolidation entity),5
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Capital Fund GP S.à r.l (LUX),6
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Services Companies (Consolidation entity),8
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,IMMO Investment Technologies UK Limited (UK),9
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,INSTA IMMO GmbH (GER),10
1384,611606,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: IT Equipment,Chandos Holdings UG,49
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,RI Living GmbH (EUR),37
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Carilux Investment S.à r.l (LUX),15
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Moonstone Holdings S.à r.l (LUX),16
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Digital Solutions India Private Limited (INR),25
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,RI Nord GmbH (EUR),36
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Arcangel Assets GmbH (IMMO managed),40
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Ruscha Residential GmbH (EUR) (IMMO managed),41
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,TIAA General Account Housing German Property GmbH (EUR),44
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Matis Investment S.à r.l (LUX),17
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,"IMMO Central Portfolio Spain, S.L. (SPN)",18
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Chandos Holdings UG ( IMMO managed),39
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO German Service GmbH (GER),20
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO German Property GmbH (GER),21
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Investment Technologies S.à r.l. (LUX),2
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Capital Fund GP S.à r.l (LUX),6
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Investment Technologies UK Limited (UK),9
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,Exporo Bestand 46 GmbH (EUR),47
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,TIAA General Account Housing German Service GmbH (EUR),45
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO German Service II GmbH (GER),22
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO German Property II GmbH (GER),23
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,INSTA IMMO GmbH (GER),10
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Central Portfolio UK Limited (UK),24
1745,611607,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Other Fixed Assets,IMMO Investment Technologies España S.L (SPN),13
1385,611608,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Software,IMMO Investment Technologies España S.L (SPN),13
1385,611608,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Software,IMMO Digital Solutions India Private Limited (INR),25
1385,611608,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Software,INSTA IMMO GmbH (GER),10
1385,611608,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Software,IMMO Investment Technologies S.à r.l. (LUX),2
1385,611608,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Software,IMMO Investment Technologies UK Limited (UK),9
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,Ruscha Residential GmbH (EUR) (IMMO managed),41
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,"IMMO IT Spain Portfolio, S.L. (SPN)",19
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,RI Living GmbH (EUR),37
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,Chandos Holdings UG ( IMMO managed),39
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,IMMO German Service GmbH (GER),20
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,IMMO Central Portfolio UK Limited (UK),24
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,TIAA General Account Housing German Property GmbH (EUR),44
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,TIAA General Account Housing German Service GmbH (EUR),45
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,IMMO German Property GmbH (GER),21
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,IMMO German Service II GmbH (GER),22
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,IMMO German Property II GmbH (GER),23
3582,611609,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Leasehold Improvements,Exporo Bestand 46 GmbH (EUR),47
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,IMMO Central Portfolio UK Limited (UK),24
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,Exporo Bestand 46 GmbH (EUR),47
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,IMMO German Property II GmbH (GER),23
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,RI Living GmbH (EUR),37
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,IMMO German Service II GmbH (GER),22
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,"IMMO IT Spain Portfolio, S.L. (SPN)",19
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,IMMO German Property GmbH (GER),21
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,Ruscha Residential GmbH (EUR) (IMMO managed),41
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,TIAA General Account Housing German Service GmbH (EUR),45
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,Chandos Holdings UG ( IMMO managed),39
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,TIAA General Account Housing German Property GmbH (EUR),44
3583,611610,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen,IMMO German Service GmbH (GER),20
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,IMMO German Property II GmbH (GER),23
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,IMMO German Service II GmbH (GER),22
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,IMMO German Property GmbH (GER),21
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,TIAA General Account Housing German Service GmbH (EUR),45
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,TIAA General Account Housing German Property GmbH (EUR),44
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,Exporo Bestand 46 GmbH (EUR),47
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,IMMO German Service GmbH (GER),20
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,Chandos Holdings UG ( IMMO managed),39
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,RI Living GmbH (EUR),37
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,"IMMO IT Spain Portfolio, S.L. (SPN)",19
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,IMMO Central Portfolio UK Limited (UK),24
3584,611611,DEPRECIATION & AMORTIZATION : Depreciation & Amortization: Kitchen Disposed,Ruscha Residential GmbH (EUR) (IMMO managed),41
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,IMMO German Property II GmbH (GER),23
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,IMMO Central Portfolio UK Limited (UK),24
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,RI Living GmbH (EUR),37
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,Chandos Holdings UG ( IMMO managed),39
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,IMMO German Service GmbH (GER),20
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,"IMMO IT Spain Portfolio, S.L. (SPN)",19
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,TIAA General Account Housing German Service GmbH (EUR),45
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,IMMO German Property GmbH (GER),21
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,IMMO German Service II GmbH (GER),22
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,Ruscha Residential GmbH (EUR) (IMMO managed),41
3585,611612,DEPRECIATION & AMORTIZATION : Depreciation & Amortization:Immediate Write-off of LV Assets,Exporo Bestand 46 GmbH (EUR),47
460,620100,OTHER EXPENSES,IMMO Consolidation Entity (LUX),1
460,620100,OTHER EXPENSES,IMMO Managed Companies (Consolidation entity),34
460,620100,OTHER EXPENSES,RainMaker Investments GmbH (EUR),35
460,620100,OTHER EXPENSES,RI Nord GmbH (EUR),36
460,620100,OTHER EXPENSES,RI Living GmbH (EUR),37
460,620100,OTHER EXPENSES,Chandos Holdings UG ( IMMO managed),39
460,620100,OTHER EXPENSES,Arcangel Assets GmbH (IMMO managed),40
460,620100,OTHER EXPENSES,Ruscha Residential GmbH (EUR) (IMMO managed),41
460,620100,OTHER EXPENSES,Nuveen HoldCo (Consolidation),43
460,620100,OTHER EXPENSES,TIAA General Account Housing German Property GmbH (EUR),44
460,620100,OTHER EXPENSES,TIAA General Account Housing German Service GmbH (EUR),45
460,620100,OTHER EXPENSES,Exporo Bestand 46 GmbH (EUR),47
460,620100,OTHER EXPENSES,IMMO Investment Technologies S.à r.l. (LUX),2
460,620100,OTHER EXPENSES,IMMO Fund (consolidation entity),5
460,620100,OTHER EXPENSES,IMMO Capital Fund GP S.à r.l (LUX),6
460,620100,OTHER EXPENSES,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
460,620100,OTHER EXPENSES,IMMO Services Companies (Consolidation entity),8
460,620100,OTHER EXPENSES,IMMO Investment Technologies UK Limited (UK),9
460,620100,OTHER EXPENSES,INSTA IMMO GmbH (GER),10
460,620100,OTHER EXPENSES,Chandos Holdings UG,49
460,620100,OTHER EXPENSES,Arcangel Assets GmbH,50
460,620100,OTHER EXPENSES,Ruscha Residential GmbH,51
460,620100,OTHER EXPENSES,IMMO Investment Technologies España S.L (SPN),13
460,620100,OTHER EXPENSES,IMMO Digital Solutions India Private Limited (INR),25
460,620100,OTHER EXPENSES,IMMO Property Owning Structure (Consolidation entity),14
460,620100,OTHER EXPENSES,Carilux Investment S.à r.l (LUX),15
460,620100,OTHER EXPENSES,Moonstone Holdings S.à r.l (LUX),16
460,620100,OTHER EXPENSES,Matis Investment S.à r.l (LUX),17
460,620100,OTHER EXPENSES,"IMMO Central Portfolio Spain, S.L. (SPN)",18
460,620100,OTHER EXPENSES,"IMMO IT Spain Portfolio, S.L. (SPN)",19
460,620100,OTHER EXPENSES,IMMO German Service GmbH (GER),20
460,620100,OTHER EXPENSES,IMMO German Property GmbH (GER),21
460,620100,OTHER EXPENSES,IMMO German Service II GmbH (GER),22
460,620100,OTHER EXPENSES,IMMO German Property II GmbH (GER),23
460,620100,OTHER EXPENSES,IMMO Central Portfolio UK Limited (UK),24
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Consolidation Entity (LUX),1
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Investment Technologies S.à r.l. (LUX),2
1250,620101,OTHER EXPENSES : Bad Debts & Collection Costs,IMMO Fund (consolidation entity),5
